Transaction_ID,User_ID,Transaction_Description,Amount,Location,Timestamp
4615,3745,Amazon Purchase $8555.82,8555.82,"Bettyfurt, Cameroon",29-01-2025 03:35
4616,1205,Walmart Shopping $9520.86,9520.86,"East Kelliborough, China",31-01-2025 06:11
4617,2036,Gas Station Payment $2623.32,2623.32,"Sarahland, Comoros",23-02-2025 08:54
4618,1117,Amazon Purchase $2754.08,2754.08,"Victoriachester, Ukraine",13-03-2025 21:41
4619,3975,Gas Station Payment $2813.3,2813.3,"West Erin, Kazakhstan",01-02-2025 11:07
4620,1016,Gas Station Payment $7583.04,7583.04,"Blackstad, North Macedonia",17-01-2025 23:41
4621,3431,Amazon Purchase $2676.76,2676.76,"Andersonfort, Palestinian Territory",25-02-2025 06:23
4622,2433,Gas Station Payment $1662.43,1662.43,"New Laurashire, Bosnia and Herzegovina",12-01-2025 07:15
4623,3250,Credit Card Payment $9624.8,9624.8,"Jeffreyville, Comoros",18-01-2025 20:30
4624,1600,PayPal Transfer $2708.02,2708.02,"West Adamside, Vietnam",20-02-2025 12:16
4625,1623,Gas Station Payment $4978.65,4978.65,"Deborahchester, Ethiopia",19-01-2025 05:57
4626,2078,Walmart Shopping $1003.14,1003.14,"Lake Jasonland, Pakistan",07-01-2025 21:45
4627,2004,Gas Station Payment $8514.46,8514.46,"North Thomasmouth, Vanuatu",13-03-2025 20:41
4628,1781,Suspicious Wire Transfer $8178.69,8178.69,"Bethberg, Romania",19-01-2025 23:20
4629,2261,Amazon Purchase $8788.95,8788.95,"South Danielport, Croatia",07-03-2025 16:13
4630,2365,Credit Card Payment $8127.33,8127.33,"Lake Jennafort, Syrian Arab Republic",09-01-2025 13:09
4631,3323,PayPal Transfer $8437.83,8437.83,"Noblestad, Liberia",27-02-2025 19:46
4632,4152,Suspicious Wire Transfer $9750.48,9750.48,"Lake Robertland, Holy See (Vatican City State)",16-01-2025 14:30
4633,4381,Suspicious Wire Transfer $7439.82,7439.82,"Heatherborough, Congo",20-01-2025 09:10
4634,2351,Suspicious Wire Transfer $1175.84,1175.84,"New Susanland, Pakistan",12-03-2025 16:22
4635,2757,Amazon Purchase $1425.49,1425.49,"Samuelmouth, Reunion",27-02-2025 19:04
4636,3226,Gas Station Payment $2426.71,2426.71,"Ericfurt, Western Sahara",10-02-2025 10:09
4637,3764,Gas Station Payment $1459.74,1459.74,"Carrmouth, Taiwan",11-02-2025 03:05
4638,3381,Walmart Shopping $9336.9,9336.9,"New Kimberlyton, American Samoa",15-02-2025 10:37
4639,2450,Walmart Shopping $1964.53,1964.53,"Bonillaborough, Heard Island and McDonald Islands",05-03-2025 12:02
4640,4640,Amazon Purchase $6723.67,6723.67,"Franciscoside, Swaziland",23-02-2025 00:28
4641,4344,Amazon Purchase $8381.66,8381.66,"West Brandi, Solomon Islands",11-03-2025 18:18
4642,4720,Amazon Purchase $7220.72,7220.72,"Rodneybury, Mongolia",01-03-2025 02:50
4643,2310,Gas Station Payment $7434.66,7434.66,"West Jason, Guinea",10-03-2025 16:55
4644,2049,Gas Station Payment $9805.08,9805.08,"North Mary, Reunion",17-01-2025 12:04
4645,4797,Gas Station Payment $1358.38,1358.38,"East Michael, Nicaragua",22-02-2025 01:26
4646,3329,Suspicious Wire Transfer $8357.85,8357.85,"Mcdonaldside, Mongolia",03-03-2025 10:08
4647,4740,PayPal Transfer $5260.49,5260.49,"North Matthew, Jamaica",26-02-2025 12:45
4648,4782,Gas Station Payment $2614.78,2614.78,"North Paulburgh, Ukraine",18-01-2025 05:55
4649,3450,Suspicious Wire Transfer $3914.18,3914.18,"Port Amberborough, Senegal",06-02-2025 22:33
4650,1781,Credit Card Payment $5279.36,5279.36,"Millsmouth, Latvia",18-02-2025 23:40
4651,2306,Amazon Purchase $6396.58,6396.58,"South Jamie, Finland",18-02-2025 21:34
4652,2483,Gas Station Payment $2427.91,2427.91,"West Bryan, Georgia",27-01-2025 18:02
4653,3044,Gas Station Payment $5919.71,5919.71,"North Ann, Maldives",22-01-2025 04:05
4654,1569,Amazon Purchase $2662.92,2662.92,"Josephland, Bermuda",07-02-2025 14:06
4655,3203,Gas Station Payment $7617.52,7617.52,"Chadshire, Cote d'Ivoire",09-03-2025 02:37
4656,2783,Walmart Shopping $2369.1,2369.1,"East Maria, Wallis and Futuna",17-01-2025 08:47
4657,4888,Credit Card Payment $9106.84,9106.84,"South Damon, Albania",08-02-2025 18:31
4658,2438,PayPal Transfer $5671.04,5671.04,"Ericburgh, Liechtenstein",10-02-2025 11:20
4659,3682,Walmart Shopping $8162.87,8162.87,"Lisaside, Isle of Man",10-03-2025 05:59
4660,1640,Walmart Shopping $9028.05,9028.05,"Pamelaburgh, Northern Mariana Islands",14-01-2025 19:41
4661,2344,Gas Station Payment $6700.45,6700.45,"East Troy, Mongolia",19-01-2025 03:21
4662,2426,PayPal Transfer $8803.46,8803.46,"New Toniside, Angola",28-01-2025 03:08
4663,4082,Amazon Purchase $4378.69,4378.69,"Charlesland, United Arab Emirates",09-03-2025 05:13
4664,3849,Gas Station Payment $3926.77,3926.77,"Port Ralph, Cyprus",25-02-2025 09:52
4665,1570,Amazon Purchase $6706.97,6706.97,"Port Pamelamouth, Liechtenstein",23-01-2025 22:44
4666,3577,Amazon Purchase $6381.3,6381.3,"Molinamouth, Burundi",18-02-2025 07:21
4667,1951,Amazon Purchase $5900.56,5900.56,"New Savannah, South Africa",17-01-2025 20:55
4668,4231,Gas Station Payment $1510.24,1510.24,"Baldwinville, Senegal",01-02-2025 14:40
4669,3183,Suspicious Wire Transfer $6176.7,6176.7,"South Alison, Myanmar",04-03-2025 05:46
4670,1754,Gas Station Payment $9977.4,9977.4,"Aliborough, Solomon Islands",27-02-2025 20:34
4671,2139,Walmart Shopping $4814.14,4814.14,"Jonesmouth, Bosnia and Herzegovina",09-02-2025 13:28
4672,1146,Gas Station Payment $4548.39,4548.39,"Hernandezfort, Pakistan",10-01-2025 04:54
4673,3040,Amazon Purchase $892.84,892.84,"New Robert, Northern Mariana Islands",30-01-2025 23:38
4674,2338,Suspicious Wire Transfer $7101.4,7101.4,"Barnesbury, Brazil",06-03-2025 08:17
4675,2813,Gas Station Payment $2002.15,2002.15,"Laurenview, Isle of Man",03-03-2025 19:20
4676,3372,Gas Station Payment $322.22,322.22,"Millsside, Azerbaijan",02-01-2025 03:21
4677,3922,Amazon Purchase $935.68,935.68,"Codystad, Palau",12-02-2025 11:10
4678,1647,PayPal Transfer $7457.75,7457.75,"Carneychester, Pitcairn Islands",16-01-2025 20:29
4679,4974,PayPal Transfer $5146.47,5146.47,"East Lorichester, Tanzania",15-01-2025 05:52
4680,4878,Walmart Shopping $1297.22,1297.22,"Rossview, Bahrain",09-03-2025 08:32
4681,3956,Amazon Purchase $4685.57,4685.57,"Dianeport, Gambia",13-01-2025 18:58
4682,4250,Suspicious Wire Transfer $1517.11,1517.11,"Rhodeshaven, Haiti",11-03-2025 12:35
4683,4253,PayPal Transfer $4716.54,4716.54,"Port Brian, Palau",11-02-2025 11:50
4684,3874,Amazon Purchase $6863.64,6863.64,"Johnsonview, Greenland",28-01-2025 06:20
4685,2320,Credit Card Payment $2463.48,2463.48,"Jessicahaven, Sri Lanka",09-02-2025 12:39
4686,4067,PayPal Transfer $3902.17,3902.17,"Martinezmouth, Turks and Caicos Islands",19-01-2025 00:54
4687,4051,Suspicious Wire Transfer $4695.57,4695.57,"West Johnton, Saint Martin",22-02-2025 05:55
4688,2660,Amazon Purchase $5693.99,5693.99,"Jasonville, Burkina Faso",09-02-2025 19:31
4689,2757,Amazon Purchase $331.28,331.28,"Port Emilyberg, French Southern Territories",11-01-2025 17:16
4690,2894,PayPal Transfer $6223.13,6223.13,"North Thomaston, Japan",27-02-2025 01:33
4691,2722,Suspicious Wire Transfer $5570.66,5570.66,"Snyderport, Venezuela",19-01-2025 00:29
4692,1582,Gas Station Payment $304.49,304.49,"Smithview, Maldives",18-01-2025 06:29
4693,3717,Walmart Shopping $9929.54,9929.54,"New Austin, United States Minor Outlying Islands",05-01-2025 18:06
4694,1216,Gas Station Payment $7284.2,7284.2,"Frankside, Portugal",13-03-2025 20:08
4695,1319,Suspicious Wire Transfer $9572.25,9572.25,"Lovestad, Saudi Arabia",05-01-2025 11:39
4696,2329,Suspicious Wire Transfer $2751.65,2751.65,"Millerbury, San Marino",11-01-2025 11:55
4697,1612,PayPal Transfer $3054.9,3054.9,"Lake Richard, Myanmar",12-01-2025 21:16
4698,4091,Credit Card Payment $2918.39,2918.39,"Hodgesburgh, Cape Verde",17-01-2025 10:51
4699,2131,Credit Card Payment $289.98,289.98,"North Karenville, Central African Republic",08-03-2025 23:27
4700,1379,Credit Card Payment $8809.76,8809.76,"Brownburgh, Bahamas",12-02-2025 20:48
4701,2456,Suspicious Wire Transfer $1381.05,1381.05,"West Jacob, Cayman Islands",05-03-2025 09:21
4702,2724,Gas Station Payment $3025.6,3025.6,"Lindatown, Heard Island and McDonald Islands",15-02-2025 06:36
4703,2872,Amazon Purchase $806.42,806.42,"Willismouth, Sri Lanka",07-03-2025 13:40
4704,2279,Walmart Shopping $8907.33,8907.33,"Port Brendaport, Turkmenistan",23-02-2025 23:29
4705,2806,PayPal Transfer $6074.32,6074.32,"Brownburgh, Australia",06-01-2025 12:59
4706,2137,Credit Card Payment $2704.81,2704.81,"New Shelly, Grenada",16-01-2025 12:52
4707,3429,Walmart Shopping $1355.19,1355.19,"Ryanfurt, Gibraltar",16-01-2025 18:03
4708,4909,Suspicious Wire Transfer $9982.24,9982.24,"East Gary, Barbados",04-03-2025 20:43
4709,1582,PayPal Transfer $633.46,633.46,"South Brent, Saint Martin",03-03-2025 03:02
4710,3072,Suspicious Wire Transfer $9193.85,9193.85,"Rossmouth, Malta",10-01-2025 01:41
4711,1846,PayPal Transfer $9590.49,9590.49,"Port Michaelhaven, Kiribati",10-03-2025 23:13
4712,4310,Suspicious Wire Transfer $8136.62,8136.62,"Mclaughlinfort, Chile",24-02-2025 09:24
4713,4287,Credit Card Payment $2988.71,2988.71,"New Raymondborough, Tunisia",03-03-2025 12:19
4714,3221,Gas Station Payment $9233.11,9233.11,"North Mark, Norway",16-01-2025 17:16
4715,2347,Gas Station Payment $9362.29,9362.29,"Rachaelborough, Falkland Islands (Malvinas)",23-02-2025 20:03
4716,2460,Walmart Shopping $8855.18,8855.18,"North Loganbury, Iceland",27-01-2025 23:46
4717,4710,Amazon Purchase $5303.59,5303.59,"West Philipshire, France",08-03-2025 15:21
4718,4428,Credit Card Payment $3277.38,3277.38,"Ericton, Sierra Leone",12-03-2025 04:22
4719,4832,Suspicious Wire Transfer $9303.72,9303.72,"Darrenside, Iraq",28-02-2025 03:01
4720,1994,Walmart Shopping $1236.77,1236.77,"New Dawnland, Denmark",04-01-2025 03:04
4721,3395,PayPal Transfer $2612.93,2612.93,"New Alyssa, Cook Islands",20-02-2025 07:04
4722,3977,Credit Card Payment $514.66,514.66,"New Sean, Marshall Islands",06-02-2025 21:01
4723,3195,PayPal Transfer $624.5,624.5,"Justinview, Belarus",30-01-2025 00:29
4724,2693,Gas Station Payment $2041.99,2041.99,"Lake Stephanie, Montenegro",14-02-2025 19:55
4725,3874,Gas Station Payment $116.1,116.1,"New Isaacchester, Myanmar",14-02-2025 04:04
4726,2136,PayPal Transfer $4960.46,4960.46,"West Sarah, Tonga",12-02-2025 07:10
4727,2907,Walmart Shopping $992.6,992.6,"Jacobbury, San Marino",18-02-2025 08:11
4728,4408,Walmart Shopping $4283.03,4283.03,"Theresachester, Costa Rica",21-02-2025 20:05
4729,2380,Amazon Purchase $2325.41,2325.41,"West Brett, Bangladesh",02-02-2025 05:59
4730,2012,PayPal Transfer $991.11,991.11,"South Joanneshire, Slovakia (Slovak Republic)",01-02-2025 15:06
4731,1528,Gas Station Payment $1712.72,1712.72,"Victoriaberg, Solomon Islands",27-02-2025 08:14
4732,2393,Amazon Purchase $9683.74,9683.74,"Emmabury, Kenya",08-02-2025 17:39
4733,4171,Suspicious Wire Transfer $1474.8,1474.8,"Coxhaven, Equatorial Guinea",13-02-2025 08:04
4734,4827,Credit Card Payment $4449.03,4449.03,"East Dylanchester, Malaysia",03-02-2025 05:48
4735,4133,Walmart Shopping $6896.5,6896.5,"Nicolehaven, Saint Lucia",11-01-2025 00:04
4736,4158,PayPal Transfer $5342.17,5342.17,"Angelaland, Mauritius",01-03-2025 01:39
4737,3805,Amazon Purchase $6838.64,6838.64,"Henryside, Moldova",26-02-2025 03:52
4738,4591,Credit Card Payment $7408.55,7408.55,"North Lindsay, Japan",10-01-2025 15:47
4739,3674,Credit Card Payment $6637.18,6637.18,"Port Samanthachester, Japan",02-01-2025 09:25
4740,2554,Amazon Purchase $2022.81,2022.81,"Lake Peterport, Turks and Caicos Islands",28-02-2025 03:50
4741,1384,Walmart Shopping $8136.0,8136,"Mariashire, Syrian Arab Republic",08-01-2025 01:33
4742,3130,Amazon Purchase $5434.48,5434.48,"Josephstad, Jamaica",13-03-2025 18:07
4743,2883,Amazon Purchase $1089.35,1089.35,"Lake Ryan, Cuba",08-02-2025 15:19
4744,2197,PayPal Transfer $6163.43,6163.43,"South Davidtown, Holy See (Vatican City State)",13-01-2025 04:47
4745,2195,Gas Station Payment $128.34,128.34,"Douglasville, Bangladesh",15-02-2025 05:53
4746,3107,PayPal Transfer $7669.01,7669.01,"South Donna, Czech Republic",01-03-2025 02:11
4747,2786,PayPal Transfer $9166.54,9166.54,"Hannahmouth, Burundi",19-02-2025 08:02
4748,3974,Amazon Purchase $5643.63,5643.63,"East Stacey, Jersey",04-02-2025 17:11
4749,3520,Suspicious Wire Transfer $868.75,868.75,"Lake Miranda, Saint Barthelemy",02-03-2025 22:37
4750,4518,PayPal Transfer $4730.2,4730.2,"Beanville, Cook Islands",05-01-2025 15:56
4751,4877,Gas Station Payment $3419.3,3419.3,"South Ericville, Kuwait",12-01-2025 15:13
4752,4743,Suspicious Wire Transfer $9538.99,9538.99,"Rachelshire, Cook Islands",17-02-2025 19:36
4753,1280,Walmart Shopping $942.49,942.49,"Kennethberg, Colombia",03-02-2025 17:06
4754,3257,Amazon Purchase $5539.19,5539.19,"South Sarah, Cuba",15-02-2025 20:05
4755,3913,Suspicious Wire Transfer $6352.03,6352.03,"West Matthew, French Guiana",02-03-2025 05:50
4756,3362,Credit Card Payment $1193.87,1193.87,"North Megan, Philippines",26-02-2025 18:00
4757,3850,Credit Card Payment $6521.59,6521.59,"New Nicoleberg, Italy",25-02-2025 10:20
4758,3185,Suspicious Wire Transfer $4841.35,4841.35,"Nelsonburgh, Slovenia",02-01-2025 14:18
4759,4183,Gas Station Payment $1798.27,1798.27,"Patelfort, Nauru",15-01-2025 09:24
4760,4318,Suspicious Wire Transfer $4909.21,4909.21,"Mullinschester, Lithuania",17-01-2025 09:10
4761,2688,Suspicious Wire Transfer $9991.91,9991.91,"Garyhaven, Guyana",24-02-2025 00:48
4762,2065,Suspicious Wire Transfer $6251.77,6251.77,"Port Angela, India",19-02-2025 12:21
4763,4250,Walmart Shopping $1846.68,1846.68,"North Jacobmouth, Uruguay",02-02-2025 02:13
4764,1541,Gas Station Payment $3300.99,3300.99,"Martinezfort, Malaysia",13-02-2025 13:02
4765,1835,Suspicious Wire Transfer $8395.48,8395.48,"Valerieport, Colombia",13-03-2025 10:00
4766,3286,Suspicious Wire Transfer $9386.92,9386.92,"New Jennifer, Qatar",24-02-2025 23:35
4767,1536,Suspicious Wire Transfer $2622.7,2622.7,"Brittanyfurt, Haiti",19-02-2025 02:30
4768,2166,Credit Card Payment $6051.94,6051.94,"Josephfurt, Vanuatu",07-02-2025 03:21
4769,1201,Suspicious Wire Transfer $5750.38,5750.38,"Port Jimmy, Saudi Arabia",31-01-2025 12:47
4770,3512,Walmart Shopping $493.68,493.68,"South Heidi, Taiwan",02-03-2025 13:42
4771,2798,PayPal Transfer $35.1,35.1,"South Jamesburgh, Trinidad and Tobago",04-01-2025 12:24
4772,1414,Amazon Purchase $6405.74,6405.74,"Johnsonland, Bermuda",24-01-2025 10:44
4773,3407,Suspicious Wire Transfer $4560.84,4560.84,"Port Kristen, Falkland Islands (Malvinas)",31-01-2025 22:17
4774,1544,Suspicious Wire Transfer $4469.36,4469.36,"Brendaview, Oman",07-01-2025 20:44
4775,2018,Credit Card Payment $907.47,907.47,"Connerburgh, Isle of Man",03-01-2025 15:13
4776,2144,Walmart Shopping $8621.44,8621.44,"Rebeccaborough, Sweden",12-02-2025 17:30
4777,4219,Suspicious Wire Transfer $6563.93,6563.93,"Port Williamtown, United Arab Emirates",13-03-2025 06:39
4778,1412,Gas Station Payment $8201.07,8201.07,"North William, Ecuador",10-01-2025 04:57
4779,3399,PayPal Transfer $6789.49,6789.49,"Lake Kylechester, Cook Islands",12-03-2025 13:19
4780,1778,Credit Card Payment $6136.84,6136.84,"Dawnburgh, Morocco",15-01-2025 04:38
4781,3632,Walmart Shopping $4528.01,4528.01,"North Bretttown, Malawi",02-02-2025 17:37
4782,3528,Gas Station Payment $3273.45,3273.45,"West Samantha, Greenland",21-01-2025 13:54
4783,2921,Gas Station Payment $3514.32,3514.32,"Lake Thomas, Taiwan",24-02-2025 12:26
4784,3991,PayPal Transfer $7627.4,7627.4,"Humphreyside, Benin",10-02-2025 03:32
4785,2334,PayPal Transfer $4375.96,4375.96,"East Kelly, Cyprus",09-02-2025 18:07
4786,2144,Suspicious Wire Transfer $5006.06,5006.06,"Lake Yvonne, Norway",01-03-2025 06:25
4787,2325,Gas Station Payment $4398.21,4398.21,"Matthewtown, Cape Verde",06-01-2025 23:07
4788,4278,Credit Card Payment $6148.89,6148.89,"Sandramouth, Bulgaria",31-01-2025 12:06
4789,4771,PayPal Transfer $1894.67,1894.67,"Port Ricardomouth, Burundi",16-02-2025 08:06
4790,3937,Suspicious Wire Transfer $5727.74,5727.74,"Evansville, Singapore",05-02-2025 18:08
4791,4665,Gas Station Payment $1327.14,1327.14,"Port Josephhaven, Kenya",29-01-2025 20:23
4792,3724,Credit Card Payment $1868.85,1868.85,"Port Gwendolyn, Suriname",19-02-2025 04:18
4793,2187,Credit Card Payment $2854.28,2854.28,"New Steven, Switzerland",19-01-2025 23:37
4794,4658,Suspicious Wire Transfer $9140.8,9140.8,"Johnview, North Macedonia",02-02-2025 12:50
4795,1194,Suspicious Wire Transfer $5590.9,5590.9,"South Jeffery, Saint Helena",21-02-2025 17:03
4796,1219,Amazon Purchase $9481.19,9481.19,"Rachaelfurt, Cameroon",24-02-2025 06:05
4797,4914,Walmart Shopping $5238.69,5238.69,"New Steven, British Indian Ocean Territory (Chagos Archipelago)",19-02-2025 07:46
4798,1855,Walmart Shopping $9300.06,9300.06,"West Elizabethville, Anguilla",24-02-2025 17:40
4799,3962,Credit Card Payment $798.15,798.15,"North Eric, Moldova",03-02-2025 15:07
4800,2390,Amazon Purchase $3451.09,3451.09,"Torresburgh, Western Sahara",24-02-2025 19:51
4801,4123,Amazon Purchase $1414.42,1414.42,"New Brandontown, Colombia",02-02-2025 00:27
4802,4653,Amazon Purchase $5123.76,5123.76,"New Amyborough, Saint Vincent and the Grenadines",25-01-2025 08:33
4803,3934,PayPal Transfer $3455.75,3455.75,"Port Laurenburgh, Saint Vincent and the Grenadines",30-01-2025 10:11
4804,3128,Gas Station Payment $3552.61,3552.61,"Christopherhaven, Malawi",15-01-2025 06:46
4805,4629,Gas Station Payment $3703.47,3703.47,"New Dustinfort, Niger",16-01-2025 13:08
4806,2481,Gas Station Payment $3999.59,3999.59,"New Jerrychester, Sweden",02-03-2025 18:04
4807,4604,PayPal Transfer $3303.44,3303.44,"South Michael, Slovenia",17-02-2025 23:26
4808,1103,Walmart Shopping $3778.28,3778.28,"Lake John, Iceland",03-03-2025 23:04
4809,2201,Credit Card Payment $3663.97,3663.97,"Johnside, Monaco",04-01-2025 17:50
4810,2083,Walmart Shopping $2264.73,2264.73,"South Michellefort, Burkina Faso",28-01-2025 18:22
4811,4877,Credit Card Payment $9057.53,9057.53,"Smithfurt, Gambia",23-02-2025 07:47
4812,1965,Suspicious Wire Transfer $1509.31,1509.31,"Yodermouth, Jamaica",18-01-2025 09:50
4813,3549,Gas Station Payment $9774.48,9774.48,"Margaretfurt, Grenada",08-01-2025 18:46
4814,1817,Walmart Shopping $4244.03,4244.03,"Brownmouth, Solomon Islands",17-01-2025 22:47
4815,1135,Gas Station Payment $8197.53,8197.53,"Bennettbury, Central African Republic",24-01-2025 22:56
4816,2400,Suspicious Wire Transfer $4368.03,4368.03,"South Charles, Martinique",26-01-2025 10:26
4817,3110,Amazon Purchase $6233.06,6233.06,"West Jamesburgh, Ethiopia",12-01-2025 05:25
4818,1185,Amazon Purchase $9170.61,9170.61,"Lake Theresaside, Canada",17-01-2025 22:02
4819,4785,Gas Station Payment $5118.61,5118.61,"Lake Barbara, Cocos (Keeling) Islands",01-01-2025 11:01
4820,4206,Walmart Shopping $1674.83,1674.83,"Kathleenberg, Luxembourg",07-03-2025 14:46
4821,4932,Gas Station Payment $7330.71,7330.71,"Dianamouth, Belize",12-02-2025 06:38
4822,3856,Suspicious Wire Transfer $6262.64,6262.64,"Port Alecberg, Mauritius",04-01-2025 15:08
4823,1659,Gas Station Payment $8979.87,8979.87,"North Melissaton, Haiti",15-02-2025 15:16
4824,1128,Credit Card Payment $6864.42,6864.42,"Lake Karen, Northern Mariana Islands",27-02-2025 20:03
4825,1154,Walmart Shopping $3971.09,3971.09,"Sheenaton, Japan",22-02-2025 03:09
4826,2396,Credit Card Payment $3573.77,3573.77,"East Robert, Faroe Islands",03-03-2025 15:14
4827,2099,Walmart Shopping $6657.77,6657.77,"Lake Melanieview, Christmas Island",07-02-2025 20:46
4828,4274,Credit Card Payment $1784.49,1784.49,"Port Brittany, Pitcairn Islands",11-03-2025 00:33
4829,2270,PayPal Transfer $1258.65,1258.65,"East Pamelaborough, Aruba",26-01-2025 10:27
4830,4792,Amazon Purchase $8744.45,8744.45,"Michellehaven, Guatemala",04-03-2025 12:42
4831,3714,Gas Station Payment $9382.67,9382.67,"Johnview, Suriname",14-02-2025 23:10
4832,2773,Amazon Purchase $6190.4,6190.4,"Lake Christian, Nigeria",28-02-2025 00:12
4833,4474,PayPal Transfer $6368.56,6368.56,"Susanstad, Bangladesh",02-02-2025 08:23
4834,3783,Amazon Purchase $7861.11,7861.11,"Andradeberg, Mauritius",07-02-2025 04:55
4835,1234,Amazon Purchase $2845.25,2845.25,"Stanleyfurt, Sri Lanka",10-03-2025 08:05
4836,1316,PayPal Transfer $2225.1,2225.1,"New Nathanhaven, Kuwait",18-01-2025 10:14
4837,2810,PayPal Transfer $3904.22,3904.22,"Port Michaelland, Seychelles",19-02-2025 13:55
4838,1916,Amazon Purchase $2015.74,2015.74,"Marciamouth, Croatia",02-03-2025 02:34
4839,1167,Amazon Purchase $133.15,133.15,"New Coreymouth, Bahrain",07-01-2025 20:13
4840,1991,Walmart Shopping $3755.06,3755.06,"Timothyside, Niger",03-02-2025 02:44
4841,3198,Walmart Shopping $5985.15,5985.15,"Susantown, Canada",04-03-2025 18:59
4842,3179,Amazon Purchase $7056.55,7056.55,"North Linda, Falkland Islands (Malvinas)",08-02-2025 04:01
4843,1142,Credit Card Payment $5179.49,5179.49,"Kathleenville, Tokelau",06-02-2025 22:54
4844,4728,Walmart Shopping $1396.06,1396.06,"Lake Ashley, Saint Vincent and the Grenadines",25-01-2025 07:51
4845,2099,Suspicious Wire Transfer $3038.61,3038.61,"Ivanton, Benin",07-01-2025 05:24
4846,3386,Amazon Purchase $7145.43,7145.43,"Lake Victoria, Ukraine",25-02-2025 19:24
4847,3712,Suspicious Wire Transfer $310.49,310.49,"South Adam, Suriname",02-02-2025 18:47
4848,4590,Walmart Shopping $2495.67,2495.67,"Port Suemouth, Cook Islands",09-01-2025 03:38
4849,1821,Amazon Purchase $892.29,892.29,"Camposburgh, Norway",13-02-2025 08:40
4850,4086,Walmart Shopping $4164.27,4164.27,"Frederickfort, Tuvalu",04-03-2025 18:46
4851,2437,Gas Station Payment $9911.56,9911.56,"Veronicaton, Aruba",06-01-2025 19:50
4852,3454,Amazon Purchase $8450.27,8450.27,"Port Felicia, Ireland",12-01-2025 00:38
4853,2218,Gas Station Payment $183.18,183.18,"South Heidihaven, Pitcairn Islands",09-03-2025 18:13
4854,4683,Credit Card Payment $4934.66,4934.66,"North Donnaville, Namibia",12-01-2025 01:21
4855,4784,PayPal Transfer $7833.94,7833.94,"Lake Rhonda, Morocco",05-01-2025 10:57
4856,1816,Walmart Shopping $482.96,482.96,"Lake Tracy, Falkland Islands (Malvinas)",13-02-2025 05:02
4857,4999,Gas Station Payment $5371.93,5371.93,"South Gabriella, Turkmenistan",25-01-2025 09:20
4858,3289,Walmart Shopping $9256.87,9256.87,"Myersmouth, Ireland",17-01-2025 00:59
4859,1213,Walmart Shopping $3405.08,3405.08,"Jefftown, El Salvador",14-02-2025 03:46
4860,2983,PayPal Transfer $4189.8,4189.8,"West Michaelville, India",24-02-2025 17:38
4861,2386,Amazon Purchase $2674.89,2674.89,"Nicholashaven, Greece",07-03-2025 07:28
4862,4505,Credit Card Payment $6688.83,6688.83,"West Jacquelinefort, Haiti",13-02-2025 18:52
4863,3697,PayPal Transfer $9994.04,9994.04,"South Brandy, Western Sahara",07-03-2025 23:48
4864,1223,Credit Card Payment $4893.26,4893.26,"East Christopher, Palau",19-01-2025 01:03
4865,2961,Walmart Shopping $4393.44,4393.44,"North Davidbury, Turks and Caicos Islands",01-03-2025 22:19
4866,1482,Amazon Purchase $9463.65,9463.65,"Floresberg, Hong Kong",20-01-2025 15:00
4867,4150,Walmart Shopping $9843.75,9843.75,"Wrightview, Fiji",16-02-2025 10:32
4868,2458,Credit Card Payment $5952.61,5952.61,"Millerside, India",14-02-2025 10:17
4869,1548,Walmart Shopping $4180.17,4180.17,"Port Tracy, American Samoa",22-01-2025 18:41
4870,2462,PayPal Transfer $2772.52,2772.52,"North Georgechester, Saint Helena",22-02-2025 07:34
4871,1771,Walmart Shopping $6327.43,6327.43,"West Brandy, Faroe Islands",23-02-2025 21:35
4872,2992,PayPal Transfer $6026.94,6026.94,"Moorebury, Afghanistan",05-01-2025 06:16
4873,1234,Credit Card Payment $3757.04,3757.04,"West Seantown, Cote d'Ivoire",30-01-2025 12:46
4874,1281,Credit Card Payment $7474.96,7474.96,"Melissaview, Greece",29-01-2025 21:48
4875,3777,Suspicious Wire Transfer $5265.23,5265.23,"East Mark, Cambodia",16-01-2025 16:17
4876,1258,PayPal Transfer $70.89,70.89,"East Danielfurt, Pakistan",05-01-2025 13:03
4877,3774,Walmart Shopping $1253.83,1253.83,"Jorgeland, Uruguay",07-02-2025 04:57
4878,2370,Credit Card Payment $9529.97,9529.97,"Adamsborough, Algeria",07-02-2025 15:43
4879,4584,Suspicious Wire Transfer $6047.01,6047.01,"North Michael, Wallis and Futuna",20-02-2025 21:44
4880,3064,Amazon Purchase $5197.8,5197.8,"Vazquezville, Kiribati",15-02-2025 03:48
4881,2588,Gas Station Payment $2653.64,2653.64,"New Alexton, Lao People's Democratic Republic",20-01-2025 18:39
4882,3361,Suspicious Wire Transfer $3689.82,3689.82,"Shelbyfort, Costa Rica",20-02-2025 01:22
4883,2404,PayPal Transfer $1949.51,1949.51,"Berryhaven, Russian Federation",20-01-2025 14:36
4884,2109,Walmart Shopping $6224.25,6224.25,"New Chrisbury, Nigeria",19-01-2025 21:47
4885,2620,Amazon Purchase $398.17,398.17,"West Jenniferchester, Uganda",10-01-2025 09:18
4886,1854,PayPal Transfer $5161.56,5161.56,"East Stephaniemouth, Niger",10-03-2025 17:54
4887,2356,Suspicious Wire Transfer $3240.16,3240.16,"Hernandezbury, Azerbaijan",13-02-2025 20:31
