Transaction_ID,User_ID,Transaction_Description,Amount,Location,Timestamp
6135,2706,amazon purchase 88861,8886.1,"Ericmouth, Jersey",22-01-2025 21:08
6136,3282,suspicious wire transfer 9115,911.5,"New Coryberg, Belarus",08-02-2025 02:34
6137,2026,walmart shopping 952189,9521.89,"Whiteborough, Thailand",30-01-2025 05:05
6138,3741,walmart shopping 637515,6375.15,"Port Jessica, Azerbaijan",05-02-2025 19:15
6139,4861,credit card payment 465143,4651.43,"Stephanietown, Bermuda",15-02-2025 10:01
6140,4827,gas station payment 787992,7879.92,"New Catherineport, Thailand",05-02-2025 01:33
6141,1381,paypal transfer 931201,9312.01,"Anthonyville, Norfolk Island",22-01-2025 20:59
6142,3905,walmart shopping 789553,7895.53,"New Jack, Lao People's Democratic Republic",15-01-2025 22:18
6143,1407,gas station payment 893986,8939.86,"East Elizabethfort, Tuvalu",17-02-2025 09:58
6144,2546,amazon purchase 106023,1060.23,"Matthewview, Saint Helena",15-02-2025 22:45
6145,3873,paypal transfer 846415,8464.15,"Lake Marvin, Mauritania",14-02-2025 05:47
6146,1946,suspicious wire transfer 303703,3037.03,"West Tylerton, North Macedonia",27-01-2025 09:54
6147,2974,paypal transfer 248952,2489.52,"Keithbury, Tokelau",19-01-2025 06:26
6148,3305,paypal transfer 651645,6516.45,"Port Jeff, Equatorial Guinea",05-02-2025 02:25
6149,1807,gas station payment 812489,8124.89,"Garciafurt, China",02-02-2025 01:08
6150,2222,walmart shopping 892174,8921.74,"Alisonside, China",30-01-2025 08:15
6151,3862,paypal transfer 736304,7363.04,"Gainesshire, Rwanda",19-01-2025 23:17
6152,1855,suspicious wire transfer 16319,163.19,"West Ashleyberg, Saint Helena",05-02-2025 03:18
6153,4788,paypal transfer 290879,2908.79,"Haynesside, Bulgaria",02-02-2025 06:11
6154,1875,gas station payment 94623,9462.3,"Emilyside, Seychelles",10-03-2025 21:02
6155,4256,credit card payment 270915,2709.15,"North Lisa, Andorra",30-01-2025 07:38
6156,2072,paypal transfer 32093,320.93,"East Lisa, Latvia",21-01-2025 14:18
6157,3097,paypal transfer 588741,5887.41,"East Vanessa, Saint Lucia",12-01-2025 09:53
6158,4701,paypal transfer 953903,9539.03,"Nelsonfurt, France",26-02-2025 21:34
6159,3945,paypal transfer 975553,9755.53,"South Joseph, Netherlands Antilles",17-01-2025 08:11
6160,1214,amazon purchase 626312,6263.12,"South Michelle, Luxembourg",18-01-2025 07:15
6161,3254,suspicious wire transfer 712814,7128.14,"Millerview, Iceland",04-02-2025 13:37
6162,4998,amazon purchase 108902,1089.02,"Nicholasmouth, Vanuatu",22-02-2025 20:54
6163,2358,paypal transfer 687885,6878.85,"East Katherine, Saint Martin",12-02-2025 11:03
6164,3217,paypal transfer 710481,7104.81,"South Adamport, New Zealand",12-02-2025 12:16
6165,1905,credit card payment 948383,9483.83,"Andersonfurt, Turks and Caicos Islands",14-01-2025 14:20
6166,1324,paypal transfer 109877,1098.77,"Theresaburgh, Nicaragua",23-01-2025 22:04
6167,1955,suspicious wire transfer 614141,6141.41,"Williamton, Kyrgyz Republic",07-03-2025 10:41
6168,1647,gas station payment 853144,8531.44,"Alexandrialand, Paraguay",23-02-2025 04:42
6169,1307,paypal transfer 361703,3617.03,"Johnmouth, Serbia",08-01-2025 12:15
6170,2800,suspicious wire transfer 422263,4222.63,"Mooremouth, Syrian Arab Republic",22-01-2025 07:55
6171,3997,credit card payment 15462,1546.2,"South Danielville, Timor-Leste",26-01-2025 19:02
6172,1695,walmart shopping 18500,1850,"New Brian, Guadeloupe",10-01-2025 08:30
6173,2773,amazon purchase 147972,1479.72,"Kurtfort, Tuvalu",01-02-2025 13:13
6174,4401,walmart shopping 32641,326.41,"Cruzview, Palau",18-01-2025 11:46
6175,1238,paypal transfer 153079,1530.79,"Stevenville, Taiwan",10-01-2025 20:25
6176,3777,gas station payment 102204,1022.04,"Johnsonport, Chile",10-02-2025 09:51
6177,1673,paypal transfer 852492,8524.92,"South Diana, Azerbaijan",03-02-2025 18:00
6178,2232,gas station payment 219072,2190.72,"Lake Monica, Saint Lucia",06-02-2025 01:27
6179,2410,credit card payment 317844,3178.44,"Ashleemouth, Cote d'Ivoire",15-01-2025 18:36
6180,4119,walmart shopping 594869,5948.69,"Glenmouth, Gibraltar",10-02-2025 17:37
6181,3986,walmart shopping 661175,6611.75,"Glenhaven, Madagascar",17-02-2025 12:48
6182,2103,paypal transfer 81454,8145.4,"North Karla, Kenya",07-01-2025 05:02
6183,2080,paypal transfer 12257,1225.7,"Ryanburgh, Saint Vincent and the Grenadines",05-01-2025 11:50
6184,4252,credit card payment 464067,4640.67,"South Ashley, Turkey",17-02-2025 17:00
6185,3312,amazon purchase 823351,8233.51,"Lake Paulville, Bolivia",27-01-2025 07:34
6186,3712,suspicious wire transfer 545824,5458.24,"Mikaylamouth, South Africa",05-02-2025 23:18
6187,3511,credit card payment 59004,590.04,"East Robert, Cambodia",17-01-2025 02:26
6188,4747,paypal transfer 339294,3392.94,"Christianfurt, Central African Republic",04-03-2025 16:50
6189,3468,walmart shopping 928236,9282.36,"Port Kennethland, Saudi Arabia",06-03-2025 23:18
6190,2311,amazon purchase 261639,2616.39,"West Matthew, Jamaica",15-02-2025 06:48
6191,1373,amazon purchase 425002,4250.02,"North Paul, Afghanistan",09-01-2025 06:19
6192,2890,paypal transfer 378909,3789.09,"Kylestad, Algeria",15-02-2025 20:07
6193,1340,gas station payment 895004,8950.04,"Tinaville, Guadeloupe",14-01-2025 21:40
6194,1318,credit card payment 456437,4564.37,"Rangelhaven, Bolivia",16-01-2025 15:34
6195,4333,gas station payment 914735,9147.35,"South Haley, France",15-01-2025 13:56
6196,2640,credit card payment 754584,7545.84,"Padillafort, Austria",04-02-2025 20:26
6197,1419,credit card payment 723759,7237.59,"Amyfurt, Guinea-Bissau",20-02-2025 00:24
6198,2991,gas station payment 876509,8765.09,"Nelsonmouth, Angola",09-02-2025 08:06
6199,3288,paypal transfer 706774,7067.74,"Fostertown, Italy",15-02-2025 06:49
6200,1229,amazon purchase 478312,4783.12,"Kristenside, Namibia",27-01-2025 22:11
6201,2430,gas station payment 344506,3445.06,"Lake Sharistad, Hungary",14-01-2025 06:27
6202,2207,paypal transfer 652365,6523.65,"New Davidtown, Senegal",08-02-2025 00:07
6203,4566,suspicious wire transfer 895386,8953.86,"Yuton, Estonia",11-03-2025 05:49
6204,1489,suspicious wire transfer 526695,5266.95,"West Robertburgh, Czech Republic",18-01-2025 12:53
6205,3594,paypal transfer 489627,4896.27,"North Teresastad, Norfolk Island",19-02-2025 01:09
6206,4337,paypal transfer 858008,8580.08,"North Jeffreyhaven, Greece",21-01-2025 08:37
6207,4495,suspicious wire transfer 576604,5766.04,"Nancybury, Aruba",05-01-2025 06:20
6208,4142,amazon purchase 712883,7128.83,"Port Matthew, Antigua and Barbuda",09-01-2025 04:09
6209,4616,suspicious wire transfer 679544,6795.44,"Sextonstad, Christmas Island",04-02-2025 23:27
6210,4858,paypal transfer 5608,56.08,"West David, United States of America",06-02-2025 12:40
6211,3776,gas station payment 905909,9059.09,"South Steven, Sweden",06-01-2025 14:56
6212,2482,walmart shopping 785221,7852.21,"Harringtonville, Bangladesh",09-03-2025 17:38
6213,3958,suspicious wire transfer 599019,5990.19,"New Joanne, Suriname",03-02-2025 01:25
6214,4295,suspicious wire transfer 694219,6942.19,"East Robert, Fiji",12-03-2025 01:17
6215,2314,amazon purchase 578762,5787.62,"Tammietown, India",05-02-2025 06:45
6216,2168,credit card payment 854254,8542.54,"South Haleyview, Pakistan",04-02-2025 15:54
6217,2793,credit card payment 439176,4391.76,"South Tiffany, Sri Lanka",07-01-2025 19:41
6218,4350,gas station payment 114627,1146.27,"New Todd, Burundi",26-02-2025 14:22
6219,2356,gas station payment 301905,3019.05,"New Jessica, Solomon Islands",08-03-2025 14:42
6220,3471,paypal transfer 730246,7302.46,"New Thomas, Wallis and Futuna",15-02-2025 20:21
6221,2183,credit card payment 639846,6398.46,"Rachelstad, Seychelles",12-01-2025 17:41
6222,4426,suspicious wire transfer 842165,8421.65,"Andersonborough, Tuvalu",08-01-2025 15:36
6223,3293,paypal transfer 681368,6813.68,"Tammyfort, Saint Kitts and Nevis",10-01-2025 19:50
6224,3480,credit card payment 880366,8803.66,"New Garyfort, Jamaica",17-01-2025 17:33
6225,2901,gas station payment 914723,9147.23,"West Ashleytown, Sweden",06-02-2025 03:35
6226,2548,walmart shopping 56635,5663.5,"Roberttown, British Virgin Islands",13-02-2025 10:24
6227,3598,paypal transfer 909417,9094.17,"Davidview, Samoa",30-01-2025 12:01
6228,2419,amazon purchase 610256,6102.56,"Thomasburgh, Palau",11-03-2025 10:52
6229,4011,credit card payment 152716,1527.16,"West Alexville, Cambodia",03-03-2025 18:10
6230,3701,amazon purchase 358696,3586.96,"Jacobtown, Seychelles",04-03-2025 15:43
6231,4509,gas station payment 7194,71.94,"Lake Megan, Macao",08-01-2025 21:10
6232,3220,credit card payment 12995,1299.5,"Clarenceville, Botswana",08-02-2025 08:42
6233,3263,walmart shopping 543794,5437.94,"Sandrastad, Netherlands Antilles",17-02-2025 01:47
6234,2410,walmart shopping 962573,9625.73,"East Patriciamouth, Bolivia",15-01-2025 16:40
6235,1794,paypal transfer 136443,1364.43,"East Kathleen, Uzbekistan",01-01-2025 04:39
6236,4120,suspicious wire transfer 485698,4856.98,"Wallacemouth, Fiji",05-01-2025 01:54
6237,3316,amazon purchase 714644,7146.44,"Aliciamouth, United States Minor Outlying Islands",08-01-2025 05:22
6238,3734,suspicious wire transfer 532025,5320.25,"Wallston, Mauritania",18-02-2025 02:09
6239,2834,credit card payment 446813,4468.13,"Olsonmouth, Bouvet Island (Bouvetoya)",02-02-2025 10:21
6240,1812,credit card payment 881137,8811.37,"Johnberg, Belgium",11-02-2025 17:25
6241,4276,credit card payment 49452,4945.2,"Michaelberg, Antigua and Barbuda",08-03-2025 19:56
6242,3199,credit card payment 432595,4325.95,"Lake Paulmouth, Cyprus",02-02-2025 18:40
6243,4354,gas station payment 871735,8717.35,"New James, Azerbaijan",17-01-2025 02:01
6244,3927,amazon purchase 545709,5457.09,"East Elizabethside, Kazakhstan",20-01-2025 20:59
6245,4908,amazon purchase 255008,2550.08,"Mortonbury, Congo",05-01-2025 03:11
6246,3847,gas station payment 37497,3749.7,"North Steven, Chile",03-01-2025 11:27
6247,1022,suspicious wire transfer 217277,2172.77,"Port Jeremyfurt, Lebanon",02-02-2025 19:08
6248,4714,gas station payment 81313,813.13,"West Ashley, United States of America",22-01-2025 10:35
6249,1027,amazon purchase 238826,2388.26,"East Seth, Saint Martin",14-02-2025 06:03
6250,2769,credit card payment 944983,9449.83,"Hollandport, Vanuatu",01-02-2025 01:35
6251,2327,paypal transfer 232718,2327.18,"Kennedyhaven, Vanuatu",05-02-2025 09:57
6252,4621,gas station payment 291565,2915.65,"Port Peterport, Sudan",05-03-2025 14:24
6253,2749,amazon purchase 50348,503.48,"Austinfurt, Mexico",08-03-2025 17:15
6254,2877,amazon purchase 72232,722.32,"Port Jason, Malaysia",31-01-2025 03:25
6255,4156,suspicious wire transfer 65356,653.56,"Petersonton, Dominica",02-03-2025 14:36
6256,3124,amazon purchase 77526,775.26,"Villanuevaland, Djibouti",21-02-2025 12:05
6257,2229,walmart shopping 14146,1414.6,"Raymondbury, Kenya",07-01-2025 06:57
6258,3966,paypal transfer 342218,3422.18,"Dustinhaven, Chile",31-01-2025 15:53
6259,4763,suspicious wire transfer 629436,6294.36,"Johntown, Mauritania",08-01-2025 08:38
6260,1396,amazon purchase 718302,7183.02,"Port Catherine, Mayotte",08-03-2025 06:51
6261,2854,credit card payment 18975,1897.5,"West Catherine, Niger",24-02-2025 06:07
6262,3513,credit card payment 86413,864.13,"North Aprilburgh, United States Minor Outlying Islands",24-02-2025 04:18
6263,2650,suspicious wire transfer 101006,1010.06,"East Steven, Guernsey",07-03-2025 17:54
6264,3065,paypal transfer 231203,2312.03,"Marialand, Guam",28-01-2025 09:52
6265,1068,suspicious wire transfer 363015,3630.15,"Tinaview, Guadeloupe",01-02-2025 02:15
6266,2377,amazon purchase 434848,4348.48,"West Michael, Dominica",10-02-2025 01:17
6267,4717,paypal transfer 842618,8426.18,"Lisaland, Seychelles",20-02-2025 04:49
6268,3536,suspicious wire transfer 914461,9144.61,"Port Dustinmouth, Trinidad and Tobago",07-01-2025 21:51
6269,2826,gas station payment 646231,6462.31,"Carolynville, Luxembourg",09-02-2025 08:57
6270,4563,walmart shopping 774308,7743.08,"East Theresa, Equatorial Guinea",17-02-2025 07:36
6271,3005,credit card payment 340352,3403.52,"Port Lisaport, France",14-01-2025 09:41
6272,2608,paypal transfer 169677,1696.77,"South Kyle, United States Minor Outlying Islands",11-01-2025 23:00
6273,2636,paypal transfer 798402,7984.02,"Harrellhaven, Ireland",01-01-2025 04:06
6274,1658,suspicious wire transfer 976439,9764.39,"Johnsonmouth, Portugal",17-02-2025 04:23
6275,4231,amazon purchase 28470,2847,"Danielview, Azerbaijan",25-01-2025 16:25
6276,1962,suspicious wire transfer 142077,1420.77,"North Nicolefurt, Panama",29-01-2025 09:51
6277,4607,gas station payment 104526,1045.26,"Port Mary, Belgium",01-01-2025 16:14
6278,2698,paypal transfer 135915,1359.15,"Lake Tiffany, Palestinian Territory",01-03-2025 06:51
6279,1744,suspicious wire transfer 295573,2955.73,"Stephenshire, Gibraltar",07-03-2025 00:51
6280,2810,suspicious wire transfer 6525,65.25,"Garzaburgh, Nigeria",09-02-2025 06:48
6281,4313,walmart shopping 184736,1847.36,"Shannonville, Togo",22-02-2025 09:24
6282,2459,credit card payment 119436,1194.36,"Wendyton, Cuba",13-01-2025 03:23
6283,2587,amazon purchase 556894,5568.94,"Turnermouth, South Africa",08-02-2025 00:18
6284,3611,suspicious wire transfer 413296,4132.96,"East Abigail, Lithuania",04-02-2025 04:08
6285,2168,gas station payment 104912,1049.12,"Millerport, Palestinian Territory",08-01-2025 23:03
6286,1672,paypal transfer 63159,631.59,"North Markfurt, Andorra",23-02-2025 21:48
6287,4694,walmart shopping 390501,3905.01,"Gordonberg, Mauritania",03-01-2025 06:23
6288,3176,credit card payment 755333,7553.33,"West Johnland, Tokelau",02-03-2025 10:37
6289,3080,amazon purchase 226002,2260.02,"Chrishaven, British Indian Ocean Territory (Chagos Archipelago)",04-03-2025 13:04
6290,4604,suspicious wire transfer 514472,5144.72,"Brendaview, Reunion",12-03-2025 09:42
6291,2089,gas station payment 99073,9907.3,"East Aliceland, Honduras",11-03-2025 15:01
6292,2957,paypal transfer 500894,5008.94,"Mcculloughburgh, Turkey",07-01-2025 12:59
6293,3516,amazon purchase 258819,2588.19,"Lake Nicole, Swaziland",16-01-2025 06:27
6294,2524,credit card payment 191444,1914.44,"Perkinsmouth, Falkland Islands (Malvinas)",02-02-2025 13:07
6295,2571,walmart shopping 978182,9781.82,"West James, Mayotte",31-01-2025 02:00
6296,4987,suspicious wire transfer 311881,3118.81,"Nicoleton, Norway",28-02-2025 16:08
6297,2692,walmart shopping 8875,88.75,"Lake Julie, Jersey",19-01-2025 17:12
6298,1050,amazon purchase 343138,3431.38,"Carpenterfurt, Guyana",17-02-2025 11:40
6299,1826,paypal transfer 8146,81.46,"Gallagherbury, Jamaica",23-02-2025 20:46
6300,1840,walmart shopping 202824,2028.24,"Grossbury, Yemen",16-02-2025 00:28
6301,3046,gas station payment 697345,6973.45,"Delgadoland, Suriname",03-03-2025 00:22
6302,1508,amazon purchase 801794,8017.94,"Brendaberg, Antigua and Barbuda",22-02-2025 06:21
6303,3928,suspicious wire transfer 231694,2316.94,"Ryanland, Venezuela",09-01-2025 12:26
6304,4689,credit card payment 57074,5707.4,"West David, Egypt",23-01-2025 19:47
6305,3031,credit card payment 659622,6596.22,"Carolynmouth, Togo",27-01-2025 19:16
6306,4722,paypal transfer 611276,6112.76,"Lopezborough, Turkmenistan",23-02-2025 09:40
6307,3559,amazon purchase 364774,3647.74,"Lake Marymouth, Korea",11-01-2025 20:33
6308,1449,paypal transfer 843978,8439.78,"North Connieburgh, China",23-02-2025 10:03
6309,1869,paypal transfer 112332,1123.32,"Smithbury, Micronesia",31-01-2025 15:52
6310,1356,amazon purchase 85679,8567.9,"Josephside, Myanmar",21-01-2025 19:22
6311,2079,paypal transfer 385573,3855.73,"East Barryfort, Peru",03-03-2025 10:12
6312,4709,paypal transfer 947674,9476.74,"Smithfurt, Netherlands Antilles",14-01-2025 20:38
6313,4689,gas station payment 72825,728.25,"North Nicholasland, Egypt",22-01-2025 05:58
6314,4826,amazon purchase 573211,5732.11,"Port Dawnburgh, British Virgin Islands",25-01-2025 15:57
6315,1801,gas station payment 910869,9108.69,"Villegasbury, Fiji",23-02-2025 01:24
6316,4806,credit card payment 494647,4946.47,"East Aaronshire, Chile",29-01-2025 17:56
6317,2488,credit card payment 153887,1538.87,"New Shaneport, Benin",11-02-2025 12:06
6318,1321,gas station payment 10939,109.39,"Andreamouth, Cambodia",22-01-2025 10:07
6319,1337,credit card payment 145298,1452.98,"Gonzaleshaven, Holy See (Vatican City State)",23-01-2025 12:38
6320,2695,walmart shopping 242456,2424.56,"New Elizabeth, Mauritania",14-01-2025 07:32
6321,1756,amazon purchase 164592,1645.92,"South Jesse, Northern Mariana Islands",02-03-2025 23:46
6322,1288,gas station payment 417693,4176.93,"North Scottside, Serbia",20-01-2025 20:40
6323,4188,paypal transfer 903956,9039.56,"Karenchester, Guatemala",11-01-2025 13:44
6324,4235,walmart shopping 111155,1111.55,"Port Sheriville, Greenland",15-01-2025 03:01
6325,4096,walmart shopping 741128,7411.28,"Hallmouth, Cote d'Ivoire",04-02-2025 10:00
6326,3589,walmart shopping 53559,535.59,"South Elizabethhaven, Bulgaria",03-03-2025 20:48
6327,3074,gas station payment 5424,54.24,"Shermanchester, Liechtenstein",21-01-2025 16:52
6328,2616,credit card payment 253623,2536.23,"Lake Elizabeth, Myanmar",21-01-2025 13:20
6329,3387,paypal transfer 902686,9026.86,"Tatemouth, Macao",16-01-2025 15:05
6330,4283,credit card payment 76427,7642.7,"Jamesbury, Indonesia",27-02-2025 14:16
6331,2975,amazon purchase 762485,7624.85,"Michaelland, Burkina Faso",27-02-2025 11:23
6332,3040,walmart shopping 170748,1707.48,"Sloanhaven, Portugal",18-01-2025 14:27
6333,2127,suspicious wire transfer 531404,5314.04,"New Kyleshire, Bahamas",23-01-2025 18:22
6334,3278,paypal transfer 755448,7554.48,"Kennedytown, Canada",23-01-2025 19:58
6335,3372,amazon purchase 269922,2699.22,"East Amanda, Singapore",09-03-2025 14:36
6336,4417,walmart shopping 249115,2491.15,"Kimberlyport, Falkland Islands (Malvinas)",21-02-2025 05:50
6337,2324,suspicious wire transfer 673158,6731.58,"Lake Patricia, Pakistan",16-01-2025 23:06
6338,3699,credit card payment 213479,2134.79,"New Shawnview, Bahrain",04-02-2025 04:52
6339,1647,amazon purchase 744737,7447.37,"Brooksmouth, Algeria",03-01-2025 12:50
6340,3884,credit card payment 221007,2210.07,"New Amandaberg, Honduras",08-02-2025 10:37
6341,2886,walmart shopping 91402,914.02,"East Johnnystad, Puerto Rico",22-01-2025 22:53
6342,4779,gas station payment 53767,537.67,"New Margaret, Liberia",04-03-2025 19:44
6343,3580,suspicious wire transfer 830099,8300.99,"Wrightchester, Gabon",16-01-2025 08:59
6344,4365,amazon purchase 786957,7869.57,"West Angela, Denmark",01-01-2025 06:28
6345,3679,paypal transfer 871053,8710.53,"Kennethport, Bahamas",10-03-2025 15:44
6346,4554,paypal transfer 505717,5057.17,"Bethanyview, Czech Republic",14-02-2025 15:37
6347,1327,credit card payment 814727,8147.27,"Victorhaven, Zambia",11-02-2025 10:39
6348,2687,suspicious wire transfer 660485,6604.85,"East Danielle, Pakistan",23-01-2025 07:02
6349,3834,suspicious wire transfer 14184,141.84,"New Johnville, Maldives",10-01-2025 04:43
6350,4173,amazon purchase 631698,6316.98,"New Scottville, Brunei Darussalam",10-03-2025 02:42
6351,3997,amazon purchase 68188,6818.8,"New Lisa, Faroe Islands",23-01-2025 18:05
6352,2054,amazon purchase 623267,6232.67,"West Meredithton, Barbados",19-02-2025 22:29
6353,4941,credit card payment 971089,9710.89,"Santiagohaven, Ethiopia",05-01-2025 15:20
6354,1675,amazon purchase 401758,4017.58,"South Teresabury, San Marino",05-02-2025 08:13
6355,2826,credit card payment 596092,5960.92,"Williamberg, Svalbard & Jan Mayen Islands",02-02-2025 05:48
6356,2018,credit card payment 968841,9688.41,"Bonnieport, Lesotho",02-02-2025 06:44
6357,1527,gas station payment 17459,174.59,"Lake John, San Marino",03-01-2025 06:13
6358,2648,amazon purchase 250724,2507.24,"Patrickshire, Guatemala",19-01-2025 12:15
6359,2153,credit card payment 29138,2913.8,"North Deborah, Romania",24-02-2025 13:52
6360,4663,amazon purchase 339001,3390.01,"East Frederick, Antigua and Barbuda",04-03-2025 22:15
6361,3181,suspicious wire transfer 935547,9355.47,"Fordport, Moldova",11-02-2025 05:29
6362,3139,paypal transfer 309718,3097.18,"North Danashire, Saint Pierre and Miquelon",03-02-2025 12:42
6363,4966,walmart shopping 298945,2989.45,"South Alexis, Lebanon",01-03-2025 11:50
6364,1531,paypal transfer 588198,5881.98,"Lake Alyssa, Cuba",01-01-2025 13:29
6365,1347,paypal transfer 641186,6411.86,"South Pennyfurt, Japan",12-03-2025 06:08
6366,1093,amazon purchase 257007,2570.07,"Oconnorchester, Timor-Leste",26-01-2025 21:55
6367,3003,gas station payment 103576,1035.76,"Collinston, Estonia",14-02-2025 02:02
6368,2755,walmart shopping 926186,9261.86,"Murphyview, Namibia",15-01-2025 13:35
6369,4899,amazon purchase 695536,6955.36,"Williamfort, Mayotte",03-03-2025 09:49
6370,1558,suspicious wire transfer 426347,4263.47,"Patriciafort, Algeria",04-01-2025 11:03
6371,4366,paypal transfer 35524,355.24,"Gravesborough, Guinea-Bissau",07-02-2025 09:39
6372,2408,suspicious wire transfer 846008,8460.08,"North Andrea, Myanmar",21-02-2025 05:44
6373,2210,amazon purchase 340441,3404.41,"Danielville, Uruguay",03-02-2025 11:03
6374,4291,paypal transfer 481215,4812.15,"New Nicholestad, Burkina Faso",11-01-2025 10:52
6375,1529,credit card payment 601285,6012.85,"North Stephanieberg, Guam",29-01-2025 08:59
6376,4803,walmart shopping 610563,6105.63,"North Jonathan, Korea",18-02-2025 21:08
6377,4530,walmart shopping 266806,2668.06,"North Wandachester, Panama",30-01-2025 23:44
6378,4789,suspicious wire transfer 334323,3343.23,"North Jessicaville, India",10-03-2025 14:04
6379,1881,suspicious wire transfer 542395,5423.95,"Tammybury, Georgia",05-01-2025 01:36
6380,2187,walmart shopping 915899,9158.99,"Aprilside, Suriname",26-01-2025 01:03
6381,4585,paypal transfer 19165,191.65,"Leeshire, Rwanda",18-01-2025 02:00
6382,3170,walmart shopping 88058,880.58,"Markshire, Falkland Islands (Malvinas)",12-02-2025 14:00
6383,2234,walmart shopping 69488,694.88,"North Dennishaven, Bolivia",04-03-2025 22:32
6384,2003,walmart shopping 970274,9702.74,"Morganburgh, Solomon Islands",06-02-2025 21:07
6385,2960,credit card payment 213712,2137.12,"Sloanfort, Taiwan",27-02-2025 20:24
6386,4064,amazon purchase 273602,2736.02,"Normanland, Bahamas",12-03-2025 07:52
6387,4705,suspicious wire transfer 311983,3119.83,"Lake Amandaton, Wallis and Futuna",03-03-2025 07:44
6388,1290,amazon purchase 805442,8054.42,"Lake Zacharyshire, Vietnam",11-02-2025 08:17
6389,3724,walmart shopping 583374,5833.74,"Brittanybury, Poland",26-02-2025 05:43
6390,2102,paypal transfer 412682,4126.82,"West Kristinamouth, South Africa",28-02-2025 02:21
6391,4570,gas station payment 505192,5051.92,"Petersview, Indonesia",21-01-2025 05:00
6392,2720,gas station payment 15222,152.22,"Brownfort, Tokelau",03-01-2025 18:35
6393,1835,credit card payment 545549,5455.49,"Port Justinfort, Guernsey",17-02-2025 01:22
6394,3439,gas station payment 663583,6635.83,"Emilyport, Slovakia (Slovak Republic)",23-02-2025 06:49
6395,4843,paypal transfer 96191,9619.1,"South Kimberly, Czech Republic",27-02-2025 16:25
6396,1016,paypal transfer 266345,2663.45,"Smithchester, French Polynesia",20-01-2025 00:07
6397,4061,amazon purchase 374968,3749.68,"New Karla, Greece",04-03-2025 08:24
6398,4568,amazon purchase 633627,6336.27,"Amytown, Aruba",23-01-2025 05:44
6399,2647,suspicious wire transfer 298217,2982.17,"South Evelyn, Mongolia",13-01-2025 04:46
6400,2057,gas station payment 95581,955.81,"Williamsland, Guinea-Bissau",09-02-2025 05:10
6401,4779,amazon purchase 21818,218.18,"South Noah, Jordan",17-01-2025 18:10
6402,4056,amazon purchase 709265,7092.65,"New Susan, Cambodia",26-01-2025 18:27
6403,3868,suspicious wire transfer 601594,6015.94,"Port Masonfort, Grenada",13-03-2025 12:42
6404,3894,gas station payment 503502,5035.02,"New Cheryl, Latvia",19-01-2025 10:03
6405,4333,credit card payment 848238,8482.38,"Amandabury, Italy",20-02-2025 20:39
6406,2194,walmart shopping 196003,1960.03,"Edwardmouth, Tunisia",24-02-2025 00:49
6407,2726,suspicious wire transfer 215762,2157.62,"Zacharybury, Australia",31-01-2025 11:50
6408,2148,walmart shopping 40792,407.92,"South Jared, Ireland",01-02-2025 09:44
6409,2763,paypal transfer 429803,4298.03,"South Brianna, Australia",11-03-2025 10:18
6410,1534,credit card payment 129691,1296.91,"West Nicole, India",15-01-2025 15:34
6411,2391,suspicious wire transfer 530765,5307.65,"Burkeside, Nauru",28-02-2025 18:00
6412,3716,amazon purchase 444011,4440.11,"Dylanchester, United States Minor Outlying Islands",18-01-2025 12:04
6413,4743,credit card payment 917394,9173.94,"Lake Danaland, Luxembourg",04-03-2025 04:28
6414,4571,gas station payment 868129,8681.29,"New Natashashire, Uruguay",26-01-2025 22:50
6415,4488,paypal transfer 869213,8692.13,"Edgarland, Oman",02-03-2025 05:47
6416,2908,suspicious wire transfer 707093,7070.93,"Billymouth, Lao People's Democratic Republic",04-01-2025 17:16
6417,3447,amazon purchase 278968,2789.68,"Brownville, Mali",14-02-2025 15:49
6418,1404,gas station payment 138477,1384.77,"New John, Montenegro",03-01-2025 07:41
6419,2327,amazon purchase 733991,7339.91,"New Kimberly, Monaco",11-03-2025 04:35
6420,2235,paypal transfer 834458,8344.58,"Adamsland, Hong Kong",25-01-2025 01:04
6421,3396,paypal transfer 8254,82.54,"South Richardmouth, Uganda",01-03-2025 21:20
6422,3543,gas station payment 121138,1211.38,"North Janet, Singapore",10-01-2025 09:18
6423,4822,amazon purchase 300134,3001.34,"Port Tracy, Malta",09-03-2025 08:29
6424,1189,suspicious wire transfer 348366,3483.66,"New Teresafurt, Saint Vincent and the Grenadines",15-01-2025 02:03
6425,3245,walmart shopping 896905,8969.05,"Ronaldshire, Finland",08-01-2025 21:30
6426,3329,paypal transfer 848072,8480.72,"Carriechester, Singapore",13-02-2025 16:56
6427,1184,paypal transfer 388789,3887.89,"North Rebecca, Vietnam",07-01-2025 05:08
6428,1036,suspicious wire transfer 159142,1591.42,"Lake Johnmouth, Bhutan",19-01-2025 15:24
6429,4967,credit card payment 258995,2589.95,"Fostershire, Senegal",25-02-2025 00:51
6430,4180,paypal transfer 146945,1469.45,"Lake Cynthiaville, Mexico",24-01-2025 16:55
6431,3433,credit card payment 657201,6572.01,"North Jeffrey, Cameroon",09-02-2025 05:07
6432,2897,paypal transfer 495146,4951.46,"Bennettland, Croatia",15-01-2025 12:54
6433,2906,credit card payment 555757,5557.57,"Blankenshipside, Liberia",06-01-2025 17:04
6434,1174,amazon purchase 508255,5082.55,"Lake Hannahborough, Canada",15-02-2025 17:17
6435,1346,amazon purchase 879214,8792.14,"South Megan, Tonga",11-03-2025 14:52
